,movie_title,movie_imdb_link,num_voted_users,imdb_score,duration,gross,content_rating,budget,title_year
840,Superman ,http://www.imdb.com/title/tt0078346/?ref_=fn_tt_tt_1,126357,7.3,188.0,134218018.0,PG,55000000.0,1978.0
841,The Nutty Professor ,http://www.imdb.com/title/tt0117218/?ref_=fn_tt_tt_1,86556,5.6,95.0,128769345.0,PG-13,54000000.0,1996.0
842,Hitch ,http://www.imdb.com/title/tt0386588/?ref_=fn_tt_tt_1,244840,6.6,118.0,177575142.0,PG-13,70000000.0,2005.0
843,George of the Jungle ,http://www.imdb.com/title/tt0119190/?ref_=fn_tt_tt_1,56168,5.4,92.0,105263257.0,PG,55000000.0,1997.0
844,American Wedding ,http://www.imdb.com/title/tt0328828/?ref_=fn_tt_tt_1,162331,6.3,74.0,104354205.0,R,55000000.0,2003.0
845,Captain Phillips ,http://www.imdb.com/title/tt1535109/?ref_=fn_tt_tt_1,323353,7.9,134.0,107100855.0,PG-13,55000000.0,2013.0
846,Date Night ,http://www.imdb.com/title/tt1279935/?ref_=fn_tt_tt_1,127571,6.3,101.0,98711404.0,PG-13,55000000.0,2010.0
847,Casper ,http://www.imdb.com/title/tt0112642/?ref_=fn_tt_tt_1,85903,6.0,100.0,100328194.0,PG,50000000.0,1995.0
848,The Equalizer ,http://www.imdb.com/title/tt0455944/?ref_=fn_tt_tt_1,229574,7.2,132.0,101530738.0,R,55000000.0,2014.0
849,Maid in Manhattan ,http://www.imdb.com/title/tt0252076/?ref_=fn_tt_tt_1,68417,5.1,105.0,93815117.0,PG-13,55000000.0,2002.0
850,Crimson Tide ,http://www.imdb.com/title/tt0112740/?ref_=fn_tt_tt_1,81026,7.3,123.0,91400000.0,R,53000000.0,1995.0
851,The Pursuit of Happyness ,http://www.imdb.com/title/tt0454921/?ref_=fn_tt_tt_1,338383,8.0,117.0,162586036.0,PG-13,55000000.0,2006.0
852,Flightplan ,http://www.imdb.com/title/tt0408790/?ref_=fn_tt_tt_1,126746,6.2,98.0,89706988.0,PG-13,55000000.0,2005.0
853,Disclosure ,http://www.imdb.com/title/tt0109635/?ref_=fn_tt_tt_1,36587,6.0,128.0,83000000.0,R,55000000.0,1994.0
854,City of Angels ,http://www.imdb.com/title/tt0120632/?ref_=fn_tt_tt_1,94407,6.7,114.0,78745923.0,PG-13,55000000.0,1998.0
855,Kill Bill: Vol. 1 ,http://www.imdb.com/title/tt0266697/?ref_=fn_tt_tt_1,735784,8.1,111.0,70098138.0,R,30000000.0,2003.0
856,Bowfinger ,http://www.imdb.com/title/tt0131325/?ref_=fn_tt_tt_1,56874,6.4,85.0,66365290.0,PG-13,55000000.0,1999.0
857,Stargate SG-1             ,http://www.imdb.com/title/tt0118480/?ref_=fn_tt_tt_1,63982,8.4,44.0,,TV-14,1400000.0,
858,Kill Bill: Vol. 2 ,http://www.imdb.com/title/tt0378194/?ref_=fn_tt_tt_1,512749,8.0,137.0,66207920.0,R,30000000.0,2004.0
859,Tango & Cash ,http://www.imdb.com/title/tt0098439/?ref_=fn_tt_tt_1,75365,6.3,97.0,63408614.0,R,55000000.0,1989.0
860,Death Becomes Her ,http://www.imdb.com/title/tt0104070/?ref_=fn_tt_tt_1,78974,6.4,104.0,58422650.0,PG-13,55000000.0,1992.0
861,Shanghai Noon ,http://www.imdb.com/title/tt0184894/?ref_=fn_tt_tt_1,96690,6.6,110.0,56932305.0,PG-13,55000000.0,2000.0
862,Executive Decision ,http://www.imdb.com/title/tt0116253/?ref_=fn_tt_tt_1,40858,6.4,133.0,68750000.0,R,55000000.0,1996.0
863,Mr. Popper's Penguins ,http://www.imdb.com/title/tt1396218/?ref_=fn_tt_tt_1,67191,6.0,94.0,68218041.0,PG,55000000.0,2011.0
864,The Forbidden Kingdom ,http://www.imdb.com/title/tt0865556/?ref_=fn_tt_tt_1,88049,6.6,104.0,25040293.0,PG-13,55000000.0,2008.0
865,Free Birds ,http://www.imdb.com/title/tt1621039/?ref_=fn_tt_tt_1,18042,5.9,91.0,55747724.0,PG,55000000.0,2013.0
866,Alien 3 ,http://www.imdb.com/title/tt0103644/?ref_=fn_tt_tt_1,207686,6.4,145.0,55473600.0,R,50000000.0,1992.0
867,Evita ,http://www.imdb.com/title/tt0116250/?ref_=fn_tt_tt_1,29205,6.3,135.0,49994804.0,PG,55000000.0,1996.0
868,Ronin ,http://www.imdb.com/title/tt0122690/?ref_=fn_tt_tt_1,145422,7.3,122.0,41609593.0,R,55000000.0,1998.0
869,The Ghost and the Darkness ,http://www.imdb.com/title/tt0116409/?ref_=fn_tt_tt_1,46239,6.8,110.0,38553833.0,R,55000000.0,1996.0
870,Paddington ,http://www.imdb.com/title/tt1109624/?ref_=fn_tt_tt_1,49207,7.2,95.0,76137505.0,PG,55000000.0,2014.0
871,The Watch ,http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1,104066,5.7,102.0,34350553.0,R,68000000.0,2012.0
872,The Hunted ,http://www.imdb.com/title/tt0269347/?ref_=fn_tt_tt_1,35830,6.0,94.0,34238611.0,R,55000000.0,2003.0
873,Instinct ,http://www.imdb.com/title/tt0128278/?ref_=fn_tt_tt_1,27191,6.5,126.0,34098563.0,R,55000000.0,1999.0
874,Stuck on You ,http://www.imdb.com/title/tt0338466/?ref_=fn_tt_tt_1,44453,5.8,118.0,33828318.0,PG-13,55000000.0,2003.0
875,Semi-Pro ,http://www.imdb.com/title/tt0839980/?ref_=fn_tt_tt_1,67005,5.8,99.0,33472850.0,R,55000000.0,2008.0
876,The Pirates! Band of Misfits ,http://www.imdb.com/title/tt1430626/?ref_=fn_tt_tt_1,36877,6.7,88.0,31051126.0,PG,55000000.0,2012.0
877,Changeling ,http://www.imdb.com/title/tt0824747/?ref_=fn_tt_tt_1,199056,7.8,141.0,35707327.0,R,55000000.0,2008.0
878,Chain Reaction ,http://www.imdb.com/title/tt0115857/?ref_=fn_tt_tt_1,40346,5.6,107.0,20550712.0,PG-13,50000000.0,1996.0
879,The Fan ,http://www.imdb.com/title/tt0116277/?ref_=fn_tt_tt_1,38533,5.8,116.0,18573791.0,R,55000000.0,1996.0
880,The Phantom of the Opera ,http://www.imdb.com/title/tt0293508/?ref_=fn_tt_tt_1,96654,7.4,143.0,51225796.0,PG-13,70000000.0,2004.0
881,Elizabeth: The Golden Age ,http://www.imdb.com/title/tt0414055/?ref_=fn_tt_tt_1,54787,6.9,114.0,16264475.0,PG-13,55000000.0,2007.0
882,Æon Flux ,http://www.imdb.com/title/tt0402022/?ref_=fn_tt_tt_1,110614,5.5,93.0,25857987.0,PG-13,62000000.0,2005.0
883,Gods and Generals ,http://www.imdb.com/title/tt0279111/?ref_=fn_tt_tt_1,13215,6.3,280.0,12870569.0,PG-13,56000000.0,2003.0
884,Turbulence ,http://www.imdb.com/title/tt0120390/?ref_=fn_tt_tt_1,8983,4.7,100.0,11466088.0,R,71000000.0,1997.0
885,Imagine That ,http://www.imdb.com/title/tt0780567/?ref_=fn_tt_tt_1,10417,5.6,107.0,16088610.0,PG,55000000.0,2009.0
886,Muppets Most Wanted ,http://www.imdb.com/title/tt2281587/?ref_=fn_tt_tt_1,24285,6.4,119.0,51178893.0,PG,50000000.0,2014.0
887,Thunderbirds ,http://www.imdb.com/title/tt0167456/?ref_=fn_tt_tt_1,11148,4.2,95.0,6768055.0,PG,57000000.0,2004.0
888,Burlesque ,http://www.imdb.com/title/tt1126591/?ref_=fn_tt_tt_1,61680,6.4,119.0,39440655.0,PG-13,55000000.0,2010.0
889,A Very Long Engagement ,http://www.imdb.com/title/tt0344510/?ref_=fn_tt_tt_1,62607,7.7,133.0,6167817.0,R,47000000.0,2004.0
890,Lolita ,http://www.imdb.com/title/tt0056193/?ref_=fn_tt_tt_1,67822,7.7,152.0,,Not Rated,2000000.0,1962.0
891,Eye See You ,http://www.imdb.com/title/tt0160184/?ref_=fn_tt_tt_1,19706,5.3,96.0,,R,55000000.0,2002.0
892,Blade II ,http://www.imdb.com/title/tt0187738/?ref_=fn_tt_tt_1,158267,6.7,117.0,81645152.0,R,54000000.0,2002.0
893,Seven Pounds ,http://www.imdb.com/title/tt0814314/?ref_=fn_tt_tt_1,232710,7.7,123.0,69951824.0,PG-13,55000000.0,2008.0
894,Bullet to the Head ,http://www.imdb.com/title/tt1308729/?ref_=fn_tt_tt_1,39247,5.7,92.0,9483821.0,R,55000000.0,2012.0
895,The Godfather: Part III ,http://www.imdb.com/title/tt0099674/?ref_=fn_tt_tt_1,267980,7.6,170.0,66676062.0,R,54000000.0,1990.0
896,Elizabethtown ,http://www.imdb.com/title/tt0368709/?ref_=fn_tt_tt_1,58658,6.4,123.0,26838389.0,PG-13,57000000.0,2005.0
897,"You, Me and Dupree ",http://www.imdb.com/title/tt0463034/?ref_=fn_tt_tt_1,68417,5.6,110.0,75604320.0,PG-13,54000000.0,2006.0
898,Superman II ,http://www.imdb.com/title/tt0081573/?ref_=fn_tt_tt_1,76331,6.8,116.0,108200000.0,PG,54000000.0,1980.0
899,Gigli ,http://www.imdb.com/title/tt0299930/?ref_=fn_tt_tt_1,41620,2.4,121.0,5660084.0,R,54000000.0,2003.0
900,All the King's Men ,http://www.imdb.com/title/tt0405676/?ref_=fn_tt_tt_1,20740,6.2,128.0,7221458.0,PG-13,55000000.0,2006.0
901,Shaft ,http://www.imdb.com/title/tt0162650/?ref_=fn_tt_tt_1,58416,5.9,99.0,70327868.0,R,46000000.0,2000.0
902,Anastasia ,http://www.imdb.com/title/tt0118617/?ref_=fn_tt_tt_1,86347,7.1,94.0,58297830.0,G,50000000.0,1997.0
903,Moulin Rouge! ,http://www.imdb.com/title/tt0203009/?ref_=fn_tt_tt_1,224013,7.6,127.0,57386369.0,PG-13,52500000.0,2001.0
904,Domestic Disturbance ,http://www.imdb.com/title/tt0249478/?ref_=fn_tt_tt_1,21283,5.5,89.0,45207112.0,PG-13,53000000.0,2001.0
905,Black Mass ,http://www.imdb.com/title/tt1355683/?ref_=fn_tt_tt_1,115216,7.0,123.0,62563543.0,R,53000000.0,2015.0
906,Flags of Our Fathers ,http://www.imdb.com/title/tt0418689/?ref_=fn_tt_tt_1,101221,7.1,135.0,33574332.0,R,90000000.0,2006.0
907,Law Abiding Citizen ,http://www.imdb.com/title/tt1197624/?ref_=fn_tt_tt_1,217480,7.4,118.0,73343413.0,R,50000000.0,2009.0
908,Grindhouse ,http://www.imdb.com/title/tt0462322/?ref_=fn_tt_tt_1,155496,7.6,189.0,25031037.0,R,53000000.0,2007.0
909,Beloved ,http://www.imdb.com/title/tt0120603/?ref_=fn_tt_tt_1,6082,5.9,172.0,22843047.0,R,55000000.0,1998.0
910,Lucky You ,http://www.imdb.com/title/tt0338216/?ref_=fn_tt_tt_1,18310,5.9,124.0,5755286.0,PG-13,55000000.0,2007.0
911,Catch Me If You Can ,http://www.imdb.com/title/tt0264464/?ref_=fn_tt_tt_1,525801,8.0,141.0,164435221.0,PG-13,52000000.0,2002.0
912,Zero Dark Thirty ,http://www.imdb.com/title/tt1790885/?ref_=fn_tt_tt_1,216032,7.4,157.0,95720716.0,R,40000000.0,2012.0
913,The Break-Up ,http://www.imdb.com/title/tt0452594/?ref_=fn_tt_tt_1,102167,5.8,106.0,118683135.0,PG-13,52000000.0,2006.0
914,Mamma Mia! ,http://www.imdb.com/title/tt0795421/?ref_=fn_tt_tt_1,145974,6.3,108.0,143704210.0,PG-13,52000000.0,2008.0
915,Valentine's Day ,http://www.imdb.com/title/tt0817230/?ref_=fn_tt_tt_1,95437,5.7,125.0,110476776.0,PG-13,52000000.0,2010.0
916,The Dukes of Hazzard ,http://www.imdb.com/title/tt0377818/?ref_=fn_tt_tt_1,66382,5.1,107.0,80270227.0,PG-13,50000000.0,2005.0
917,The Thin Red Line ,http://www.imdb.com/title/tt0120863/?ref_=fn_tt_tt_1,138941,7.6,215.0,36385763.0,R,52000000.0,1998.0
918,The Change-Up ,http://www.imdb.com/title/tt1488555/?ref_=fn_tt_tt_1,136680,6.4,118.0,37035845.0,R,52000000.0,2011.0
919,Man on the Moon ,http://www.imdb.com/title/tt0125664/?ref_=fn_tt_tt_1,100743,7.4,118.0,34580635.0,R,52000000.0,1999.0
920,Casino ,http://www.imdb.com/title/tt0112641/?ref_=fn_tt_tt_1,333542,8.2,178.0,42438300.0,R,52000000.0,1995.0
921,From Paris with Love ,http://www.imdb.com/title/tt1179034/?ref_=fn_tt_tt_1,97775,6.5,92.0,23324666.0,R,52000000.0,2010.0
922,Bulletproof Monk ,http://www.imdb.com/title/tt0245803/?ref_=fn_tt_tt_1,42324,5.5,104.0,23020488.0,PG-13,52000000.0,2003.0
923,"Me, Myself & Irene ",http://www.imdb.com/title/tt0183505/?ref_=fn_tt_tt_1,185878,6.5,116.0,90567722.0,R,51000000.0,2000.0
924,Barnyard ,http://www.imdb.com/title/tt0414853/?ref_=fn_tt_tt_1,21396,5.6,90.0,72601713.0,PG,51000000.0,2006.0
925,Deck the Halls ,http://www.imdb.com/title/tt0790604/?ref_=fn_tt_tt_1,15740,4.9,93.0,35092918.0,PG,,2006.0
926,The Twilight Saga: New Moon ,http://www.imdb.com/title/tt1259571/?ref_=fn_tt_tt_1,220758,4.6,130.0,296623634.0,PG-13,50000000.0,2009.0
927,Shrek ,http://www.imdb.com/title/tt0126029/?ref_=fn_tt_tt_1,467113,7.9,90.0,267652016.0,PG,60000000.0,2001.0
928,The Adjustment Bureau ,http://www.imdb.com/title/tt1385826/?ref_=fn_tt_tt_1,200035,7.1,106.0,62453315.0,PG-13,50200000.0,2011.0
929,Robin Hood: Prince of Thieves ,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1,145257,6.9,155.0,165500000.0,PG-13,48000000.0,1991.0
930,Jerry Maguire ,http://www.imdb.com/title/tt0116695/?ref_=fn_tt_tt_1,189923,7.3,139.0,153620822.0,R,50000000.0,1996.0
931,Ted ,http://www.imdb.com/title/tt1637725/?ref_=fn_tt_tt_1,471644,7.0,112.0,218628680.0,R,50000000.0,2012.0
932,As Good as It Gets ,http://www.imdb.com/title/tt0119822/?ref_=fn_tt_tt_1,224671,7.7,139.0,147637474.0,PG-13,50000000.0,1997.0
933,Patch Adams ,http://www.imdb.com/title/tt0129290/?ref_=fn_tt_tt_1,80580,6.7,115.0,135014968.0,PG-13,50000000.0,1998.0
934,Anchorman 2: The Legend Continues ,http://www.imdb.com/title/tt1229340/?ref_=fn_tt_tt_1,131227,6.3,143.0,2175312.0,PG-13,50000000.0,2013.0
935,Mr. Deeds ,http://www.imdb.com/title/tt0280590/?ref_=fn_tt_tt_1,110432,5.8,96.0,126203320.0,PG-13,50000000.0,2002.0
936,Super 8 ,http://www.imdb.com/title/tt1650062/?ref_=fn_tt_tt_1,287822,7.1,112.0,126975169.0,PG-13,50000000.0,2011.0
937,Erin Brockovich ,http://www.imdb.com/title/tt0195685/?ref_=fn_tt_tt_1,135246,7.3,131.0,125548685.0,R,52000000.0,2000.0
938,How to Lose a Guy in 10 Days ,http://www.imdb.com/title/tt0251127/?ref_=fn_tt_tt_1,156717,6.4,116.0,105807520.0,PG-13,50000000.0,2003.0
939,22 Jump Street ,http://www.imdb.com/title/tt2294449/?ref_=fn_tt_tt_1,258186,7.1,112.0,191616238.0,R,50000000.0,2014.0
940,Interview with the Vampire: The Vampire Chronicles ,http://www.imdb.com/title/tt0110148/?ref_=fn_tt_tt_1,239752,7.6,123.0,105264608.0,R,60000000.0,1994.0
941,Yes Man ,http://www.imdb.com/title/tt1068680/?ref_=fn_tt_tt_1,271691,6.8,104.0,97680195.0,PG-13,70000000.0,2008.0
942,Central Intelligence ,http://www.imdb.com/title/tt1489889/?ref_=fn_tt_tt_1,33354,6.6,107.0,126088877.0,PG-13,50000000.0,2016.0
943,Stepmom ,http://www.imdb.com/title/tt0120686/?ref_=fn_tt_tt_1,46482,6.7,124.0,91030827.0,PG-13,50000000.0,1998.0
944,Daddy's Home ,http://www.imdb.com/title/tt1528854/?ref_=fn_tt_tt_1,54010,6.1,96.0,150315155.0,PG-13,50000000.0,2015.0
945,Into the Woods ,http://www.imdb.com/title/tt2180411/?ref_=fn_tt_tt_1,101178,6.0,125.0,127997349.0,PG,50000000.0,2014.0
946,Inside Man ,http://www.imdb.com/title/tt0454848/?ref_=fn_tt_tt_1,273108,7.6,129.0,88504640.0,R,45000000.0,2006.0
947,Payback ,http://www.imdb.com/title/tt0120784/?ref_=fn_tt_tt_1,111368,7.1,90.0,81517441.0,R,50000000.0,1999.0
948,Congo ,http://www.imdb.com/title/tt0112715/?ref_=fn_tt_tt_1,34471,5.0,109.0,81022333.0,PG-13,50000000.0,1995.0
949,We Bought a Zoo ,http://www.imdb.com/title/tt1389137/?ref_=fn_tt_tt_1,111003,7.1,124.0,75621915.0,PG,,2011.0
950,Knowing ,http://www.imdb.com/title/tt0448011/?ref_=fn_tt_tt_1,186879,6.2,121.0,79948113.0,PG-13,50000000.0,2009.0
951,Failure to Launch ,http://www.imdb.com/title/tt0427229/?ref_=fn_tt_tt_1,58412,5.6,95.0,88658172.0,PG-13,50000000.0,2006.0
952,The Ring Two ,http://www.imdb.com/title/tt0377109/?ref_=fn_tt_tt_1,71153,5.4,128.0,75888270.0,PG-13,,2005.0
953,"Crazy, Stupid, Love. ",http://www.imdb.com/title/tt1570728/?ref_=fn_tt_tt_1,375456,7.4,118.0,84244877.0,PG-13,50000000.0,2011.0
954,Garfield ,http://www.imdb.com/title/tt0356634/?ref_=fn_tt_tt_1,58961,5.0,80.0,75367693.0,PG,35000000.0,2004.0
955,Christmas with the Kranks ,http://www.imdb.com/title/tt0388419/?ref_=fn_tt_tt_1,27548,5.2,99.0,73701902.0,PG,60000000.0,2004.0
956,Moneyball ,http://www.imdb.com/title/tt1210166/?ref_=fn_tt_tt_1,283563,7.6,133.0,75605492.0,PG-13,50000000.0,2011.0
957,Outbreak ,http://www.imdb.com/title/tt0114069/?ref_=fn_tt_tt_1,91176,6.6,127.0,67823573.0,R,50000000.0,1995.0
958,Non-Stop ,http://www.imdb.com/title/tt2024469/?ref_=fn_tt_tt_1,200647,7.0,106.0,91439400.0,PG-13,50000000.0,2014.0
959,Race to Witch Mountain ,http://www.imdb.com/title/tt1075417/?ref_=fn_tt_tt_1,43328,5.7,98.0,67128202.0,PG,65000000.0,2009.0
960,V for Vendetta ,http://www.imdb.com/title/tt0434409/?ref_=fn_tt_tt_1,791783,8.2,132.0,70496802.0,R,54000000.0,2005.0
961,Shanghai Knights ,http://www.imdb.com/title/tt0300471/?ref_=fn_tt_tt_1,81444,6.2,114.0,60470220.0,PG-13,50000000.0,2003.0
962,Unforgotten             ,http://www.imdb.com/title/tt4192812/?ref_=fn_tt_tt_1,1824,7.9,45.0,,,,
963,Curious George ,http://www.imdb.com/title/tt0381971/?ref_=fn_tt_tt_1,12845,6.6,78.0,58336565.0,G,50000000.0,2006.0
964,Herbie Fully Loaded ,http://www.imdb.com/title/tt0400497/?ref_=fn_tt_tt_1,36431,4.7,101.0,66002004.0,G,50000000.0,2005.0
965,Don't Say a Word ,http://www.imdb.com/title/tt0260866/?ref_=fn_tt_tt_1,40362,6.3,113.0,54997476.0,R,50000000.0,2001.0
966,Hansel & Gretel: Witch Hunters ,http://www.imdb.com/title/tt1428538/?ref_=fn_tt_tt_1,159868,6.1,98.0,55682070.0,R,50000000.0,2013.0
967,Unfaithful ,http://www.imdb.com/title/tt0250797/?ref_=fn_tt_tt_1,63067,6.7,124.0,52752475.0,R,50000000.0,2002.0
968,I Am Number Four ,http://www.imdb.com/title/tt1464540/?ref_=fn_tt_tt_1,195043,6.1,109.0,55092830.0,PG-13,60000000.0,2011.0
969,Syriana ,http://www.imdb.com/title/tt0365737/?ref_=fn_tt_tt_1,109188,7.0,128.0,50815288.0,R,50000000.0,2005.0
970,13 Hours ,http://www.imdb.com/title/tt4172430/?ref_=fn_tt_tt_1,47764,7.4,144.0,52822418.0,R,50000000.0,2016.0
971,The Book of Life ,http://www.imdb.com/title/tt2262227/?ref_=fn_tt_tt_1,45580,7.3,95.0,50150619.0,PG,50000000.0,2014.0
972,Firewall ,http://www.imdb.com/title/tt0408345/?ref_=fn_tt_tt_1,50170,5.8,105.0,48745150.0,PG-13,50000000.0,2006.0
973,Absolute Power ,http://www.imdb.com/title/tt0118548/?ref_=fn_tt_tt_1,39529,6.7,121.0,50007168.0,R,50000000.0,1997.0
974,G.I. Jane ,http://www.imdb.com/title/tt0119173/?ref_=fn_tt_tt_1,60326,5.8,125.0,48154732.0,R,50000000.0,1997.0
975,The Game ,http://www.imdb.com/title/tt0119174/?ref_=fn_tt_tt_1,261069,7.8,129.0,48265581.0,R,50000000.0,1997.0
976,Silent Hill ,http://www.imdb.com/title/tt0384537/?ref_=fn_tt_tt_1,172792,6.6,132.0,46982632.0,R,50000000.0,2006.0
977,The Replacements ,http://www.imdb.com/title/tt0191397/?ref_=fn_tt_tt_1,48322,6.5,118.0,44737059.0,PG-13,50000000.0,2000.0
978,American Reunion ,http://www.imdb.com/title/tt1605630/?ref_=fn_tt_tt_1,172112,6.7,113.0,56724080.0,R,50000000.0,2012.0
979,The Negotiator ,http://www.imdb.com/title/tt0120768/?ref_=fn_tt_tt_1,107227,7.3,140.0,44484065.0,R,50000000.0,1998.0
980,Into the Storm ,http://www.imdb.com/title/tt2106361/?ref_=fn_tt_tt_1,54101,5.8,89.0,47553512.0,PG-13,50000000.0,2014.0
981,Beverly Hills Cop III ,http://www.imdb.com/title/tt0109254/?ref_=fn_tt_tt_1,60293,5.5,104.0,42610000.0,R,55000000.0,1994.0
982,Gremlins 2: The New Batch ,http://www.imdb.com/title/tt0099700/?ref_=fn_tt_tt_1,68428,6.3,106.0,41482207.0,PG-13,50000000.0,1990.0
983,The Judge ,http://www.imdb.com/title/tt1872194/?ref_=fn_tt_tt_1,136973,7.4,141.0,47105085.0,R,50000000.0,2014.0
984,The Peacemaker ,http://www.imdb.com/title/tt0119874/?ref_=fn_tt_tt_1,46451,5.9,124.0,41256277.0,R,50000000.0,1997.0
985,Resident Evil: Apocalypse ,http://www.imdb.com/title/tt0318627/?ref_=fn_tt_tt_1,151580,6.2,98.0,50740078.0,R,45000000.0,2004.0
986,Bridget Jones: The Edge of Reason ,http://www.imdb.com/title/tt0317198/?ref_=fn_tt_tt_1,74315,5.9,108.0,40203020.0,R,40000000.0,2004.0
987,Out of Time ,http://www.imdb.com/title/tt0313443/?ref_=fn_tt_tt_1,45895,6.5,114.0,40905277.0,R,50000000.0,2003.0
988,On Deadly Ground ,http://www.imdb.com/title/tt0110725/?ref_=fn_tt_tt_1,17997,4.4,101.0,38590500.0,R,50000000.0,1994.0
989,The Adventures of Sharkboy and Lavagirl 3-D ,http://www.imdb.com/title/tt0424774/?ref_=fn_tt_tt_1,20310,3.5,93.0,39177541.0,PG,50000000.0,2005.0
990,The Beach ,http://www.imdb.com/title/tt0163978/?ref_=fn_tt_tt_1,176169,6.6,119.0,39778599.0,R,50000000.0,2000.0
991,Raising Helen ,http://www.imdb.com/title/tt0350028/?ref_=fn_tt_tt_1,30890,6.0,119.0,37486138.0,PG-13,50000000.0,2004.0
992,Ninja Assassin ,http://www.imdb.com/title/tt1186367/?ref_=fn_tt_tt_1,58349,6.4,99.0,38105077.0,R,40000000.0,2009.0
993,For Love of the Game ,http://www.imdb.com/title/tt0126916/?ref_=fn_tt_tt_1,26034,6.5,137.0,35168395.0,PG-13,50000000.0,1999.0
994,A Touch of Frost             ,http://www.imdb.com/title/tt0108967/?ref_=fn_tt_tt_1,4438,7.8,105.0,,,,
995,Striptease ,http://www.imdb.com/title/tt0117765/?ref_=fn_tt_tt_1,34896,4.3,117.0,32800000.0,R,40000000.0,1996.0
996,Marmaduke ,http://www.imdb.com/title/tt1392197/?ref_=fn_tt_tt_1,11257,4.2,87.0,33643461.0,PG,50000000.0,2010.0
997,Hereafter ,http://www.imdb.com/title/tt1212419/?ref_=fn_tt_tt_1,80140,6.5,129.0,32741596.0,PG-13,50000000.0,2010.0
998,Murder by Numbers ,http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1,43574,6.1,115.0,31874869.0,R,50000000.0,2002.0
999,Assassins ,http://www.imdb.com/title/tt0112401/?ref_=fn_tt_tt_1,62981,6.3,132.0,30306268.0,R,50000000.0,1995.0
1000,Hannibal Rising ,http://www.imdb.com/title/tt0367959/?ref_=fn_tt_tt_1,86374,6.2,131.0,27667947.0,R,50000000.0,2007.0
1001,The Story of Us ,http://www.imdb.com/title/tt0160916/?ref_=fn_tt_tt_1,18404,5.9,95.0,27067160.0,R,50000000.0,1999.0
1002,The Host ,http://www.imdb.com/title/tt1517260/?ref_=fn_tt_tt_1,92461,5.9,125.0,26616999.0,PG-13,40000000.0,2013.0
1003,Basic ,http://www.imdb.com/title/tt0264395/?ref_=fn_tt_tt_1,49926,6.5,98.0,26536120.0,R,50000000.0,2003.0
1004,Blood Work ,http://www.imdb.com/title/tt0309377/?ref_=fn_tt_tt_1,34356,6.4,110.0,26199517.0,R,50000000.0,2002.0
1005,The International ,http://www.imdb.com/title/tt0963178/?ref_=fn_tt_tt_1,80196,6.5,118.0,25450527.0,R,50000000.0,2009.0
1006,Escape from L.A. ,http://www.imdb.com/title/tt0116225/?ref_=fn_tt_tt_1,54021,5.7,101.0,25407250.0,R,50000000.0,1996.0
1007,Twisted             ,http://www.imdb.com/title/tt2355844/?ref_=fn_tt_tt_1,7945,7.5,60.0,,,,
1008,The Iron Giant ,http://www.imdb.com/title/tt0129167/?ref_=fn_tt_tt_1,128455,8.0,90.0,23159305.0,PG,70000000.0,1999.0
1009,The Life Aquatic with Steve Zissou ,http://www.imdb.com/title/tt0362270/?ref_=fn_tt_tt_1,139535,7.3,119.0,24006726.0,R,50000000.0,2004.0
1010,Free State of Jones ,http://www.imdb.com/title/tt1124037/?ref_=fn_tt_tt_1,3077,6.7,139.0,20389967.0,R,50000000.0,2016.0
1011,The Life of David Gale ,http://www.imdb.com/title/tt0289992/?ref_=fn_tt_tt_1,88270,7.5,130.0,19593740.0,R,50000000.0,2003.0
1012,Man of the House ,http://www.imdb.com/title/tt0331933/?ref_=fn_tt_tt_1,19829,5.4,100.0,19118247.0,PG-13,40000000.0,2005.0
1013,Run All Night ,http://www.imdb.com/title/tt2199571/?ref_=fn_tt_tt_1,76010,6.6,114.0,26442251.0,R,50000000.0,2015.0
1014,Eastern Promises ,http://www.imdb.com/title/tt0765443/?ref_=fn_tt_tt_1,189249,7.7,96.0,17114882.0,R,25000000.0,2007.0
1015,Into the Blue ,http://www.imdb.com/title/tt0378109/?ref_=fn_tt_tt_1,63599,5.8,110.0,18472363.0,PG-13,50000000.0,2005.0
1016,The Messenger: The Story of Joan of Arc ,http://www.imdb.com/title/tt0151137/?ref_=fn_tt_tt_1,55889,6.4,158.0,14131298.0,R,390000000.0,1999.0
1017,Your Highness ,http://www.imdb.com/title/tt1240982/?ref_=fn_tt_tt_1,85237,5.6,102.0,21557240.0,R,49900000.0,2011.0
1018,Dream House ,http://www.imdb.com/title/tt1462041/?ref_=fn_tt_tt_1,46239,6.0,84.0,21283440.0,PG-13,55000000.0,2011.0
1019,Mad City ,http://www.imdb.com/title/tt0119592/?ref_=fn_tt_tt_1,16562,6.2,115.0,10556196.0,PG-13,50000000.0,1997.0
1020,Baby's Day Out ,http://www.imdb.com/title/tt0109190/?ref_=fn_tt_tt_1,33186,5.9,99.0,16671505.0,PG,50000000.0,1994.0
1021,The Scarlet Letter ,http://www.imdb.com/title/tt0114345/?ref_=fn_tt_tt_1,12037,5.1,135.0,10400000.0,R,50000000.0,1995.0
1022,Fair Game ,http://www.imdb.com/title/tt0977855/?ref_=fn_tt_tt_1,38513,6.8,108.0,9528092.0,PG-13,22000000.0,2010.0
